ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
131201040003,PAWLING MIDDLE SCHOOL,2015,13120104,PAWLING CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
131301040001,SEYMOUR SMITH INTERMEDIATE LEARNING CENTER,2015,13130104,PINE PLAINS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131301040002,STISSING MOUNTAIN HIGH SCHOOL,2015,13130104,PINE PLAINS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131301040003,COLD SPRING EARLY LEARNING CENTER,2015,13130104,PINE PLAINS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131301040004,STISSING MOUNTAIN MIDDLE SCHOOL,2015,13130104,PINE PLAINS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131500010001,WARRING MAGNET ACADEMY OF SCIENCE AND TECHNOLOGY,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010003,GOV GEORGE CLINTON SCHOOL,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010006,G W KRIEGER SCHOOL,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010007,SMITH EARLY LEARNING CENTER,2015,13150001,POUGHKEEPSIE CITY SD,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010009,MORSE YOUNG MAGNET SCHOOL,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010010,POUGHKEEPSIE HIGH SCHOOL,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010011,POUGHKEEPSIE MIDDLE SCHOOL,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131500010013,COLUMBUS SCHOOL,2015,13150001,POUGHKEEPSIE CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,3
131601060001,ARTHUR S MAY SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060002,BEEKMAN SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060004,OVERLOOK PRIMARY SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060005,TRAVER ROAD PRIMARY SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060008,ARLINGTON HIGH SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060010,WEST ROAD/D'AQUANNIS INTERMEDIATE SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060011,NOXON ROAD ELEMENTARY SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060012,LAGRANGE MIDDLE SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060013,TITUSVILLE INTERMEDIATE,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060014,VAIL FARM ELEMENTARY SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131601060015,UNION VALE MIDDLE SCHOOL,2015,13160106,ARLINGTON CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131602020001,HAGAN SCHOOL,2015,13160202,SPACKENKILL UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131602020003,NASSAU SCHOOL,2015,13160202,SPACKENKILL UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131602020004,ORVILLE A TODD MIDDLE SCHOOL,2015,13160202,SPACKENKILL UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131602020005,SPACKENKILL HIGH SCHOOL,2015,13160202,SPACKENKILL UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131701060002,RED HOOK SENIOR HIGH SCHOOL,2015,13170106,RED HOOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131701060004,LINDEN AVENUE MIDDLE SCHOOL,2015,13170106,RED HOOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131701060006,MILL ROAD-INTERMEDIATE GRADES,2015,13170106,RED HOOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131701060008,MILL ROAD-PRIMARY GRADES,2015,13170106,RED HOOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
131801040001,RHINEBECK SENIOR HIGH SCHOOL,2015,13180104,RHINEBECK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
131801040002,CHANCELLOR LIVINGSTON ELEMENTARY SCHOOL,2015,13180104,RHINEBECK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
131801040003,BULKELEY MIDDLE SCHOOL,2015,13180104,RHINEBECK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
132101060001,BRINCKERHOFF ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060002,FISHKILL ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060003,FISHKILL PLAINS ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060004,GAYHEAD SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060005,JAMES S EVANS ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060006,KINRY ROAD ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060007,VASSAR ROAD ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060008,SHEAFE ROAD ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060009,VAN WYCK JUNIOR HIGH SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060010,WAPPINGERS JUNIOR HIGH SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060011,ROY C KETCHAM SENIOR HIGH SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060012,OAK GROVE ELEMENTARY SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060013,MYERS CORNERS SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060015,JOHN JAY SENIOR HIGH SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132101060016,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,2015,13210106,WAPPINGERS CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
132201040001,MILLBROOK MIDDLE SCHOOL,2015,13220104,MILLBROOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
132201040002,ALDEN PLACE ELEMENTARY SCHOOL,2015,13220104,MILLBROOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
132201040003,ELM DRIVE ELEMENTARY SCHOOL,2015,13220104,MILLBROOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
132201040005,MILLBROOK HIGH SCHOOL,2015,13220104,MILLBROOK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,6
140101060003,ALDEN PRIMARY AT TOWNLINE,2015,14010106,ALDEN CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140101060005,ALDEN MIDDLE SCHOOL,2015,14010106,ALDEN CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140101060006,ALDEN SENIOR HIGH SCHOOL,2015,14010106,ALDEN CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140201060001,AMHERST MIDDLE SCHOOL,2015,14020106,AMHERST CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140201060002,AMHERST CENTRAL HIGH SCHOOL,2015,14020106,AMHERST CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140201060005,SMALLWOOD DRIVE SCHOOL,2015,14020106,AMHERST CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140201060006,WINDERMERE BLVD SCHOOL,2015,14020106,AMHERST CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060001,MILL MIDDLE SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060002,DODGE ELEMENTARY SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060003,MAPLE EAST ELEMENTARY SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060004,WILLIAMSVILLE SOUTH HIGH SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060005,HEIM ELEMENTARY SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060007,FOREST ELEMENTARY SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060008,MAPLE WEST ELEMENTARY SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060009,HEIM MIDDLE SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060010,WILLIAMSVILLE NORTH HIGH SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060011,COUNTRY PARKWAY ELEMENTARY SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060012,CASEY MIDDLE SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060013,WILLIAMSVILLE EAST HIGH SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140203060015,TRANSIT MIDDLE SCHOOL,2015,14020306,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140207060002,GLENDALE ELEMENTARY SCHOOL,2015,14020706,SWEET HOME CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140207060003,MAPLEMERE ELEMENTARY SCHOOL,2015,14020706,SWEET HOME CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140207060005,SWEET HOME MIDDLE SCHOOL,2015,14020706,SWEET HOME CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140207060006,SWEET HOME SENIOR HIGH SCHOOL,2015,14020706,SWEET HOME CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140207060007,WILLOW RIDGE ELEMENTARY SCHOOL,2015,14020706,SWEET HOME CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140207060008,HERITAGE HEIGHTS ELEMENTARY SCHOOL,2015,14020706,SWEET HOME CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140301030001,PARKDALE ELEMENTARY SCHOOL,2015,14030103,EAST AURORA UNION FREE SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,6
140301030004,EAST AURORA MIDDLE SCHOOL,2015,14030103,EAST AURORA UNION FREE SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,6
140301030005,EAST AURORA HIGH SCHOOL,2015,14030103,EAST AURORA UNION FREE SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,6
140600010001,DISCOVERY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010003,D'YOUVILLE-PORTER CAMPUS,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010006,BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010017,PS 17,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010018,DR ANTONIA PANTOJA COMMUNITY SCHOOL OF ACADEMIC EXCELLENCE AT #18,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010019,NATIVE AMERICAN MAGNET,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010027,PS 27 HILLERY PARK ACADEMY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010031,HARRIET ROSS TUBMAN ACADEMY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010032,BUILD ACADEMY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010033,BILINGUAL CENTER,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010037,MARVA J DANIEL FUTURES PREPARATORY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010039,"DR MARTIN LUTHER KING, JR MULTICULTURAL INSTITUTE",2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010042,PS 42 OCCUPATIONAL TRAINING CENTER,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010043,LOVEJOY DISCOVERY SCHOOL #43,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010045,INTERNATIONAL SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010053,COMMUNITY SCHOOL #53 AT #4,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010054,DR GEORGE BLACKMAN ECC,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010056,FREDERICK OLMSTED #156,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010059,PS 59 DR CHARLES DREW SCIENCE MAGNET,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010061,PS 61 AT 171,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010064,PS 64 FREDERICK LAW OLMSTED,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010065,PS 65 ROOSEVELT ACADEMY ECC,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010066,PS 66 NORTH PARK ACADEMY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010069,PS 69 HOUGHTON ACADEMY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010072,LORRAINE ELEMENTARY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010074,PS 74 HAMLIN PARK ELEMENTARY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010076,HERMAN BADILLO COMMUNITY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010080,HIGHGATE HEIGHTS,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010081,PS 81,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010082,PS 82,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010084,PS 84,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010093,SOUTHSIDE ELEMENTARY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010094,DR LYDIA T WRIGHT SCH OF EXCELLENCE,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010097,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010098,MCKINLEY VOCATIONAL HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010099,BENNETT HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010101,BURGARD VOCATIONAL HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010102,CITY HONORS SCHOOL AT FOSDICK MASTEN PARK,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010104,EMERSON SCHOOL OF HOSPITALITY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010105,HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010107,LAFAYETTE HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010108,RIVERSIDE INSTITUTE OF TECHNOLOGY,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010110,SOUTH PARK HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010118,WEST HERTEL ELEMENTARY SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010119,WATERFRONT SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010122,BENNETT PARK MONTESSORI SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010126,STANLEY MAKOWSKI EARLY CHILDHOOD CENTER,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010128,LEONARDO DA VINCI HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010129,GRABIARZ-CAMPUS SCHOOL #79,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010130,FRANK A SEDITA SCHOOL #30,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010132,MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE),2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010133,ALTERNATIVE HIGH SCHOOL AT 44,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010135,MIDDLE EARLY COLLEGE HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010197,HARVEY AUSTIN SCHOOL #97,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010307,EAST HIGH SCHOOL,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600010308,INTERNATIONAL PREPARATORY SCHOOL AT GROVER CLEVELAND AT #187,2015,14060001,BUFFALO CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,2
140600860814,KING CENTER CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860817,SOUTH BUFFALO CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860838,TAPESTRY CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860851,BUFFALO UNITED CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860856,ENTERPRISE CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860861,BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860863,WESTERN NEW YORK MARITIME CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860868,ORACLE CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860874,WESTMINSTER COMMUNITY CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860896,ELMWOOD VILLAGE CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860911,ALOMA D JOHNSON CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860961,HEALTH SCIENCES CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140600860986,WEST BUFFALO CHARTER SCHOOL,2015,,,1491,BOCES ERIE 1,14,ERIE,7
140701060004,UNION EAST ELEMENTARY SCHOOL,2015,14070106,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140701060006,CHEEKTOWAGA HIGH SCHOOL,2015,14070106,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140701060007,CHEEKTOWAGA MIDDLE SCHOOL,2015,14070106,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140701060008,PINE HILL EDUCATION CENTER,2015,14070106,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140702030003,MARYVALE PRIMARY SCHOOL,2015,14070203,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140702030004,MARYVALE INTERMEDIATE SCHOOL,2015,14070203,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140702030005,MARYVALE MIDDLE SCHOOL,2015,14070203,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140702030006,MARYVALE HIGH SCHOOL,2015,14070203,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140703020002,CLEVELAND HILL ELEMENTARY SCHOOL,2015,14070302,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140703020003,CLEVELAND HILL HIGH SCHOOL,2015,14070302,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140703020004,CLEVELAND HILL MIDDLE SCHOOL,2015,14070302,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140707030003,DEPEW HIGH SCHOOL,2015,14070703,DEPEW UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140707030004,DEPEW MIDDLE SCHOOL,2015,14070703,DEPEW UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140707030005,CAYUGA HEIGHTS ELEMENTARY SCHOOL,2015,14070703,DEPEW UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
140709030001,THEODORE ROOSEVELT SCHOOL,2015,14070903,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,2015,14070903,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,2015,14070903,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
